Datetime,Open,High,Low,Close,Volume,C1,C2,C3,Es_roja,OURAS,Escenario_A,Escenario_B,Sobre_OURAS_C1,Sobre_OURAS_C2,Sobre_OURAS_C3,Conteo_sobre_OURAS,Sub_caso
2024-05-05 17:00:00-04:00,2312.800048828125,2333.10009765625,2300.60009765625,2327.10009765625,59057,2327.10009765625,2310.10009765625,2310.0,False,2313.5,True,False,True,False,False,1,3_Cruzando
2024-05-06 05:00:00-04:00,2327.199951171875,2341.89990234375,2322.89990234375,2332.89990234375,129667,2332.89990234375,2327.10009765625,2310.10009765625,False,2313.5,True,False,True,True,False,2,3_Cruzando
2024-05-06 17:00:00-04:00,2334.800048828125,2338.60009765625,2320.0,2324.0,47955,2324.0,2332.89990234375,2327.10009765625,True,2334.800048828125,False,False,False,False,False,0,2_Sin_cruzar
2024-05-07 05:00:00-04:00,2323.89990234375,2332.5,2318.199951171875,2322.5,136468,2322.5,2324.0,2332.89990234375,True,2323.89990234375,False,False,False,True,True,2,3_Cruzando
2024-05-07 17:00:00-04:00,2322.0,2329.60009765625,2311.39990234375,2315.199951171875,46477,2315.199951171875,2322.5,2324.0,True,2322.0,False,False,False,True,True,2,3_Cruzando
2024-05-08 05:00:00-04:00,2315.300048828125,2329.0,2314.199951171875,2316.10009765625,148206,2316.10009765625,2315.199951171875,2322.5,False,2322.0,False,False,False,False,True,1,3_Cruzando
2024-05-08 17:00:00-04:00,2316.5,2326.5,2313.39990234375,2317.10009765625,40623,2317.10009765625,2316.10009765625,2315.199951171875,False,2322.0,True,False,False,False,False,0,2_Sin_cruzar
2024-05-09 05:00:00-04:00,2317.10009765625,2354.199951171875,2312.89990234375,2353.10009765625,184449,2353.10009765625,2317.10009765625,2316.10009765625,False,2322.0,True,False,True,False,False,1,3_Cruzando
2024-05-09 17:00:00-04:00,2353.5,2379.300048828125,2352.0,2376.800048828125,65906,2376.800048828125,2353.10009765625,2317.10009765625,False,2322.0,True,False,True,True,False,2,3_Cruzando
2024-05-10 05:00:00-04:00,2376.800048828125,2385.300048828125,2363.10009765625,2366.89990234375,177923,2366.89990234375,2376.800048828125,2353.10009765625,True,2376.800048828125,False,True,False,False,False,0,2_Sin_cruzar
2024-05-12 17:00:00-04:00,2369.10009765625,2370.800048828125,2347.5,2349.300048828125,49624,2349.300048828125,2366.89990234375,2376.800048828125,True,2369.10009765625,False,False,False,False,True,1,3_Cruzando
2024-05-13 05:00:00-04:00,2349.5,2356.300048828125,2338.699951171875,2342.300048828125,171838,2342.300048828125,2349.300048828125,2366.89990234375,True,2349.5,False,False,False,False,True,1,3_Cruzando
2024-05-13 17:00:00-04:00,2343.0,2351.5,2340.5,2349.39990234375,39122,2349.39990234375,2342.300048828125,2349.300048828125,False,2349.5,True,False,False,False,False,0,2_Sin_cruzar
2024-05-14 05:00:00-04:00,2349.5,2365.199951171875,2342.0,2363.5,144157,2363.5,2349.39990234375,2342.300048828125,False,2349.5,True,False,True,False,False,1,3_Cruzando
2024-05-14 17:00:00-04:00,2362.89990234375,2380.199951171875,2360.300048828125,2378.89990234375,41791,2378.89990234375,2363.5,2349.39990234375,False,2349.5,True,False,True,True,False,2,3_Cruzando
2024-05-15 05:00:00-04:00,2379.0,2396.10009765625,2357.10009765625,2391.800048828125,202289,2391.800048828125,2378.89990234375,2363.5,False,2349.5,True,False,True,True,True,3,1_Limpio
2024-05-15 17:00:00-04:00,2391.5,2402.699951171875,2388.60009765625,2390.89990234375,42784,2390.89990234375,2391.800048828125,2378.89990234375,True,2391.5,False,True,False,True,False,1,3_Cruzando
2024-05-16 05:00:00-04:00,2390.699951171875,2392.5,2375.199951171875,2380.800048828125,138437,2380.800048828125,2390.89990234375,2391.800048828125,True,2390.699951171875,False,False,False,True,True,2,3_Cruzando
2024-05-16 17:00:00-04:00,2381.39990234375,2392.199951171875,2377.800048828125,2388.39990234375,34436,2388.39990234375,2380.800048828125,2390.89990234375,False,2390.699951171875,False,False,False,False,True,1,3_Cruzando
2024-05-17 05:00:00-04:00,2388.39990234375,2427.39990234375,2386.0,2419.800048828125,174064,2419.800048828125,2388.39990234375,2380.800048828125,False,2390.699951171875,True,False,True,False,False,1,3_Cruzando
2024-05-19 17:00:00-04:00,2422.199951171875,2454.199951171875,2421.0,2444.39990234375,92093,2444.39990234375,2419.800048828125,2388.39990234375,False,2390.699951171875,True,False,True,True,False,2,3_Cruzando
2024-05-20 05:00:00-04:00,2444.300048828125,2451.5,2411.10009765625,2430.300048828125,183658,2430.300048828125,2444.39990234375,2419.800048828125,True,2444.300048828125,False,True,False,True,False,1,3_Cruzando
2024-05-20 17:00:00-04:00,2431.5,2436.89990234375,2408.5,2422.5,88750,2422.5,2430.300048828125,2444.39990234375,True,2431.5,False,False,False,False,True,1,3_Cruzando
2024-05-21 05:00:00-04:00,2422.39990234375,2438.199951171875,2415.89990234375,2425.199951171875,134988,2425.199951171875,2422.5,2430.300048828125,False,2431.5,False,False,False,False,False,0,2_Sin_cruzar
2024-05-21 17:00:00-04:00,2425.39990234375,2430.5,2414.0,2420.300048828125,48751,2420.300048828125,2425.199951171875,2422.5,True,2425.39990234375,False,False,False,False,False,0,2_Sin_cruzar
2024-05-22 05:00:00-04:00,2420.300048828125,2422.89990234375,2378.0,2382.300048828125,196203,2382.300048828125,2420.300048828125,2425.199951171875,True,2420.300048828125,False,False,False,False,True,1,3_Cruzando
2024-05-22 17:00:00-04:00,2383.0,2385.699951171875,2356.800048828125,2362.5,75133,2362.5,2382.300048828125,2420.300048828125,True,2383.0,False,False,False,False,True,1,3_Cruzando
2024-05-23 05:00:00-04:00,2362.39990234375,2372.199951171875,2328.10009765625,2330.60009765625,186489,2330.60009765625,2362.5,2382.300048828125,True,2362.39990234375,False,False,False,True,True,2,3_Cruzando
2024-05-23 17:00:00-04:00,2330.39990234375,2342.699951171875,2326.300048828125,2341.39990234375,62173,2341.39990234375,2330.60009765625,2362.5,False,2362.39990234375,False,False,False,False,True,1,3_Cruzando
2024-05-24 05:00:00-04:00,2341.5,2349.0,2332.800048828125,2335.199951171875,107878,2335.199951171875,2341.39990234375,2330.60009765625,True,2341.5,False,True,False,False,False,0,2_Sin_cruzar
2024-05-26 17:00:00-04:00,2338.0,2348.89990234375,2333.800048828125,2347.5,17076,2347.5,2335.199951171875,2341.39990234375,False,2341.5,True,False,True,False,False,1,3_Cruzando
2024-05-27 17:00:00-04:00,2351.89990234375,2354.39990234375,2340.800048828125,2345.699951171875,33093,2345.699951171875,2347.5,2335.199951171875,True,2351.89990234375,False,True,False,False,False,0,2_Sin_cruzar
2024-05-28 05:00:00-04:00,2345.5,2365.5,2343.10009765625,2362.39990234375,152867,2362.39990234375,2345.699951171875,2347.5,False,2351.89990234375,True,False,True,False,False,1,3_Cruzando
2024-05-28 17:00:00-04:00,2362.5,2363.699951171875,2345.199951171875,2345.800048828125,29999,2345.800048828125,2362.39990234375,2345.699951171875,True,2362.5,False,True,False,False,False,0,2_Sin_cruzar
2024-05-29 05:00:00-04:00,2345.800048828125,2347.800048828125,2334.199951171875,2336.89990234375,83568,2336.89990234375,2345.800048828125,2362.39990234375,True,2345.800048828125,False,False,False,False,True,1,3_Cruzando
2024-05-29 17:00:00-04:00,2336.89990234375,2357.300048828125,2320.800048828125,2356.300048828125,65192,2356.300048828125,2336.89990234375,2345.800048828125,False,2345.800048828125,True,False,True,False,False,1,3_Cruzando
2024-05-30 05:00:00-04:00,2356.5,2373.699951171875,2328.699951171875,2364.5,114031,2364.5,2356.300048828125,2336.89990234375,False,2345.800048828125,True,False,True,True,False,2,3_Cruzando
2024-05-30 17:00:00-04:00,2344.10009765625,2369.0,2338.300048828125,2364.300048828125,33278,2364.300048828125,2364.5,2356.300048828125,False,2345.800048828125,False,True,True,True,True,3,1_Limpio
2024-05-31 05:00:00-04:00,2364.300048828125,2381.199951171875,2319.0,2347.699951171875,139399,2347.699951171875,2364.300048828125,2364.5,True,2364.300048828125,False,False,False,False,True,1,3_Cruzando
2024-06-02 17:00:00-04:00,2348.0,2351.39990234375,2334.800048828125,2345.89990234375,48769,2345.89990234375,2347.699951171875,2364.300048828125,True,2348.0,False,False,False,False,True,1,3_Cruzando
2024-06-03 05:00:00-04:00,2345.800048828125,2375.5,2344.60009765625,2371.39990234375,115429,2371.39990234375,2345.89990234375,2347.699951171875,False,2348.0,True,False,True,False,False,1,3_Cruzando
2024-06-03 17:00:00-04:00,2371.300048828125,2373.10009765625,2352.300048828125,2353.300048828125,41872,2353.300048828125,2371.39990234375,2345.89990234375,True,2371.300048828125,False,True,False,True,False,1,3_Cruzando
2024-06-04 05:00:00-04:00,2353.300048828125,2358.39990234375,2335.10009765625,2346.39990234375,122317,2346.39990234375,2353.300048828125,2371.39990234375,True,2353.300048828125,False,False,False,False,True,1,3_Cruzando
2024-06-04 17:00:00-04:00,2347.10009765625,2361.699951171875,2345.300048828125,2352.10009765625,40316,2352.10009765625,2346.39990234375,2353.300048828125,False,2353.300048828125,False,False,False,False,False,0,2_Sin_cruzar
2024-06-05 05:00:00-04:00,2352.300048828125,2377.60009765625,2348.699951171875,2375.300048828125,127345,2375.300048828125,2352.10009765625,2346.39990234375,False,2353.300048828125,True,False,True,False,False,1,3_Cruzando
2024-06-05 17:00:00-04:00,2375.300048828125,2394.60009765625,2373.39990234375,2381.699951171875,51575,2381.699951171875,2375.300048828125,2352.10009765625,False,2353.300048828125,True,False,True,True,False,2,3_Cruzando
2024-06-06 05:00:00-04:00,2381.800048828125,2397.800048828125,2372.199951171875,2395.199951171875,107923,2395.199951171875,2381.699951171875,2375.300048828125,False,2353.300048828125,True,False,True,True,True,3,1_Limpio
2024-06-06 17:00:00-04:00,2395.699951171875,2406.699951171875,2360.699951171875,2365.699951171875,83606,2365.699951171875,2395.199951171875,2381.699951171875,True,2395.699951171875,False,False,False,False,False,0,2_Sin_cruzar
2024-06-07 05:00:00-04:00,2365.60009765625,2366.39990234375,2304.199951171875,2325.0,215668,2325.0,2365.699951171875,2395.199951171875,True,2365.60009765625,False,False,False,True,True,2,3_Cruzando
2024-06-09 17:00:00-04:00,2311.0,2318.300048828125,2304.5,2309.699951171875,45729,2309.699951171875,2325.0,2365.699951171875,True,2311.0,False,False,False,True,True,2,3_Cruzando
2024-06-10 05:00:00-04:00,2309.60009765625,2331.300048828125,2308.89990234375,2328.0,91209,2328.0,2309.699951171875,2325.0,False,2311.0,True,False,True,False,True,2,3_Cruzando
2024-06-10 17:00:00-04:00,2329.5,2329.89990234375,2314.5,2322.800048828125,40607,2322.800048828125,2328.0,2309.699951171875,True,2329.5,False,True,False,False,False,0,2_Sin_cruzar
2024-06-11 05:00:00-04:00,2322.800048828125,2337.300048828125,2319.10009765625,2333.89990234375,100127,2333.89990234375,2322.800048828125,2328.0,False,2329.5,True,False,True,False,False,1,3_Cruzando
2024-06-11 17:00:00-04:00,2334.0,2334.5,2327.199951171875,2329.60009765625,27774,2329.60009765625,2333.89990234375,2322.800048828125,True,2334.0,False,True,False,False,False,0,2_Sin_cruzar
2024-06-12 05:00:00-04:00,2329.5,2358.800048828125,2328.199951171875,2340.699951171875,203009,2340.699951171875,2329.60009765625,2333.89990234375,False,2334.0,True,False,True,False,False,1,3_Cruzando
2024-06-12 17:00:00-04:00,2340.89990234375,2341.300048828125,2323.800048828125,2331.300048828125,36993,2331.300048828125,2340.699951171875,2329.60009765625,True,2340.89990234375,False,True,False,False,False,0,2_Sin_cruzar
2024-06-13 05:00:00-04:00,2331.10009765625,2342.39990234375,2310.89990234375,2319.699951171875,138793,2319.699951171875,2331.300048828125,2340.699951171875,True,2331.10009765625,False,False,False,True,True,2,3_Cruzando
2024-06-13 17:00:00-04:00,2319.60009765625,2337.199951171875,2316.699951171875,2332.60009765625,38524,2332.60009765625,2319.699951171875,2331.300048828125,False,2331.10009765625,True,False,True,False,True,2,3_Cruzando
2024-06-14 05:00:00-04:00,2332.800048828125,2352.300048828125,2330.60009765625,2348.39990234375,116217,2348.39990234375,2332.60009765625,2319.699951171875,False,2331.10009765625,True,False,True,True,False,2,3_Cruzando
2024-06-16 17:00:00-04:00,2348.5,2348.699951171875,2330.10009765625,2336.10009765625,39442,2336.10009765625,2348.39990234375,2332.60009765625,True,2348.5,False,True,False,False,False,0,2_Sin_cruzar
2024-06-17 05:00:00-04:00,2336.10009765625,2342.60009765625,2324.300048828125,2333.60009765625,79050,2333.60009765625,2336.10009765625,2348.39990234375,True,2336.10009765625,False,False,False,False,True,1,3_Cruzando
2024-06-17 17:00:00-04:00,2333.699951171875,2341.10009765625,2324.60009765625,2325.800048828125,30724,2325.800048828125,2333.60009765625,2336.10009765625,True,2333.699951171875,False,False,False,False,True,1,3_Cruzando
2024-06-18 05:00:00-04:00,2325.699951171875,2348.199951171875,2320.199951171875,2344.199951171875,118752,2344.199951171875,2325.800048828125,2333.60009765625,False,2333.699951171875,True,False,True,False,False,1,3_Cruzando
2024-06-18 17:00:00-04:00,2344.199951171875,2346.300048828125,2341.10009765625,2342.89990234375,7932,2342.89990234375,2344.199951171875,2325.800048828125,True,2344.199951171875,False,True,False,False,False,0,2_Sin_cruzar
2024-06-19 17:00:00-04:00,2347.39990234375,2359.199951171875,2346.10009765625,2347.0,33544,2347.0,2342.89990234375,2344.199951171875,True,2347.39990234375,True,False,False,False,False,0,2_Sin_cruzar
2024-06-20 05:00:00-04:00,2346.89990234375,2379.5,2345.199951171875,2373.60009765625,133851,2373.60009765625,2347.0,2342.89990234375,False,2347.39990234375,True,False,True,False,False,1,3_Cruzando
2024-06-20 17:00:00-04:00,2373.800048828125,2381.89990234375,2368.60009765625,2379.0,40027,2379.0,2373.60009765625,2347.0,False,2347.39990234375,True,False,True,True,False,2,3_Cruzando
2024-06-21 05:00:00-04:00,2379.0,2382.60009765625,2329.199951171875,2334.699951171875,144471,2334.699951171875,2379.0,2373.60009765625,True,2379.0,False,False,False,False,False,0,2_Sin_cruzar
2024-06-23 17:00:00-04:00,2333.5,2345.39990234375,2329.5,2343.300048828125,37747,2343.300048828125,2334.699951171875,2379.0,False,2379.0,False,False,False,False,False,0,2_Sin_cruzar
2024-06-24 05:00:00-04:00,2343.39990234375,2347.5,2332.89990234375,2347.199951171875,75249,2347.199951171875,2343.300048828125,2334.699951171875,False,2379.0,True,False,False,False,False,0,2_Sin_cruzar
2024-06-24 17:00:00-04:00,2346.800048828125,2347.10009765625,2334.800048828125,2342.0,37172,2342.0,2347.199951171875,2343.300048828125,True,2346.800048828125,False,False,False,True,False,1,3_Cruzando
